Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Hour
2024-07-10,15:32:10,"""CNR6004258""",Cancelled by Driver,"""CID5961622""",Go Sedan,Shahdara,Tis Hazari,11.7,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-26,20:29:16,"""CNR4840912""",Completed,"""CID5981738""",eBike,Subhash Chowk,Rithala,10.6,25.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,443.0,20.21,4.1,4.9,UPI,-1
2024-07-21,13:23:42,"""CNR8600812""",Cancelled by Driver,"""CID2718890""",Auto,Hauz Khas,Gurgaon Sector 29,8.0,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-03,21:42:01,"""CNR4788665""",Completed,"""CID6954404""",Go Sedan,Tilak Nagar,Tagore Garden,14.8,44.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,394.0,6.64,4.5,4.6,Credit Card,-1
2024-09-07,10:59:00,"""CNR3732381""",Completed,"""CID9359209""",Go Sedan,Shastri Nagar,Greater Kailash,7.7,41.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,533.0,23.7,4.2,4.4,Credit Card,-1
2024-08-17,21:23:26,"""CNR5405287""",Completed,"""CID9362834""",Go Sedan,Nehru Place,Ghitorni Village,13.4,30.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,717.0,34.56,3.9,3.0,Cash,-1
2024-02-09,22:04:53,"""CNR8094855""",No Driver Found,"""CID7610264""",Premier Sedan,Rohini,IGI Airport,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-10-04,11:20:05,"""CNR2526799""",Completed,"""CID1450053""",Auto,Nehru Place,Meerut,5.1,44.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,555.0,24.36,4.2,4.3,Credit Card,-1
2024-02-15,10:29:52,"""CNR8121642""",Cancelled by Driver,"""CID6484700""",Bike,Ghitorni,Lok Kalyan Marg,4.4,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-30,11:11:27,"""CNR3608713""",Cancelled by Driver,"""CID5251956""",Premier Sedan,Gurgaon Sector 56,Samaypur Badli,3.1,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-03,13:25:46,"""CNR3721314""",Completed,"""CID3891084""",Auto,Chhatarpur,Akshardham,9.1,29.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,533.0,21.53,4.2,4.1,UPI,-1
2024-05-27,19:56:20,"""CNR4602741""",Cancelled by Driver,"""CID6799550""",Go Mini,Manesar,Huda City Centre,4.1,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-12,19:02:19,"""CNR3575494""",Completed,"""CID2354972""",Auto,Netaji Subhash Place,Laxmi Nagar,3.6,32.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,271.0,19.44,3.9,4.2,Cash,-1
2024-04-03,10:20:04,"""CNR8900875""",Completed,"""CID8197917""",Auto,New Delhi Railway Station,Rohini East,10.1,34.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,406.0,20.12,4.3,4.9,Credit Card,-1
2024-10-03,01:17:21,"""CNR1803848""",Cancelled by Driver,"""CID4577197""",Premier Sedan,Tughlakabad,AIIMS,7.8,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-05,21:37:23,"""CNR9851641""",Cancelled by Driver,"""CID3539525""",eBike,Chirag Delhi,Maidan Garhi,8.5,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-25,16:05:49,"""CNR1791940""",Completed,"""CID3196137""",Auto,DLF Phase 3,Sushant Lok,9.2,34.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,930.0,9.97,4.5,3.1,UPI,-1
2024-05-31,21:15:48,"""CNR7407034""",Completed,"""CID9359546""",Uber XL,Paharganj,Hero Honda Chowk,10.3,24.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,999.0,13.81,3.3,4.6,UPI,-1
2024-01-30,14:47:16,"""CNR5429183""",Completed,"""CID7517904""",Auto,Kalkaji,Mundka,13.3,21.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,100.0,44.95,4.6,4.9,UPI,-1
2024-03-23,20:33:36,"""CNR1937316""",Completed,"""CID7955264""",Go Mini,Gurgaon Railway Station,Azadpur,3.0,27.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,581.0,25.1,4.3,5.0,Credit Card,-1
2024-12-09,10:45:17,"""CNR4532945""",Cancelled by Driver,"""CID2428036""",Go Mini,Kalkaji,Kaushambi,7.2,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-25,09:44:30,"""CNR6740369""",Completed,"""CID5443070""",Auto,Kadarpur,Botanical Garden,3.9,18.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,3051.0,28.95,4.7,4.5,UPI,-1
2024-11-18,13:35:57,"""CNR5774736""",Completed,"""CID3032730""",eBike,Kaushambi,Sarojini Nagar,3.4,39.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,481.0,37.64,4.2,4.3,UPI,-1
2024-10-12,19:31:49,"""CNR4735860""",Completed,"""CID1284593""",Bike,RK Puram,Kherki Daula Toll,2.6,38.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,213.0,24.16,3.1,4.2,UPI,-1
2024-09-01,12:16:14,"""CNR7539680""",Completed,"""CID6721386""",Auto,Madipur,Munirka,11.4,23.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,389.0,8.71,4.2,4.3,Uber Wallet,-1
2024-05-29,17:57:03,"""CNR3157782""",Completed,"""CID9570679""",Premier Sedan,Arjangarh,Paschim Vihar,13.1,26.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,325.0,10.66,4.3,5.0,UPI,-1
2024-04-15,11:52:25,"""CNR4594713""",Completed,"""CID7380289""",Uber XL,Botanical Garden,Nirman Vihar,12.8,20.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,864.0,41.52,4.2,4.6,UPI,-1
2024-10-11,20:21:55,"""CNR4762954""",Completed,"""CID2954160""",Auto,Chhatarpur,Dilshad Garden,8.5,36.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,335.0,17.75,4.2,4.8,Cash,-1
2024-11-11,11:35:16,"""CNR5366452""",Completed,"""CID1235517""",Bike,Noida Sector 62,Tilak Nagar,14.6,21.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,209.0,11.78,4.2,4.9,UPI,-1
2024-03-21,13:19:32,"""CNR8182925""",Cancelled by Customer,"""CID7273480""",Go Mini,Gurgaon Railway Station,Rohini East,18.2,0.0,1.0,Driver asked to cancel,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-14,08:45:55,"""CNR8431530""",Incomplete,"""CID2728890""",Premier Sedan,Shastri Park,Greater Noida,6.0,24.8,0.0,Desconocido,0.0,Desconocido,1.0,Vehicle Breakdown,89.0,15.62,0.0,0.0,Cash,-1
2024-04-10,14:53:09,"""CNR5864049""",Cancelled by Driver,"""CID6504360""",Premier Sedan,Bahadurgarh,Delhi Gate,8.4,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-14,10:33:27,"""CNR6626829""",Completed,"""CID2137907""",Premier Sedan,Pragati Maidan,Udyog Vihar,6.6,35.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1653.0,46.26,4.2,4.4,UPI,-1
2024-08-31,15:11:13,"""CNR3854542""",Completed,"""CID1821364""",Premier Sedan,Aya Nagar,Madipur,8.0,23.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,139.0,12.43,4.3,4.1,UPI,-1
2024-04-28,14:04:14,"""CNR8726943""",Completed,"""CID3060362""",Go Sedan,Green Park,Samaypur Badli,11.2,43.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,153.0,16.17,3.9,4.1,Cash,-1
2024-08-24,16:19:21,"""CNR3423880""",Completed,"""CID8521921""",Go Sedan,Golf Course Road,Karkarduma,10.9,36.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,2877.0,2.89,4.1,4.6,UPI,-1
2024-09-06,14:04:59,"""CNR8944683""",Completed,"""CID2138689""",Auto,MG Road,GTB Nagar,8.8,25.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,486.0,6.82,4.3,4.5,UPI,-1
2024-04-09,23:38:10,"""CNR1557911""",Completed,"""CID3064303""",Bike,Kaushambi,Sushant Lok,7.8,38.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,448.0,21.91,3.4,4.2,UPI,-1
2024-10-30,21:57:39,"""CNR9131991""",Completed,"""CID1274816""",eBike,Rajouri Garden,Rohini East,9.7,17.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,890.0,41.61,4.9,3.8,UPI,-1
2024-07-02,19:09:44,"""CNR5059748""",Cancelled by Customer,"""CID6838417""",Auto,Gurgaon Railway Station,Udyog Bhawan,15.2,0.0,1.0,Change of plans,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-05,12:31:46,"""CNR2632708""",Completed,"""CID5754730""",Go Mini,Nawada,Keshav Puram,6.8,25.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,91.0,41.58,4.2,4.3,UPI,-1
2024-04-22,11:27:37,"""CNR6755850""",Completed,"""CID6300952""",Auto,Paschim Vihar,IMT Manesar,8.7,33.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,51.0,13.24,4.5,4.9,Cash,-1
2024-09-13,18:27:24,"""CNR8343998""",Completed,"""CID2949663""",eBike,Anand Vihar ISBT,Ghitorni,2.9,35.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,194.0,12.2,4.3,4.9,Cash,-1
2024-05-15,06:41:30,"""CNR3765017""",Incomplete,"""CID5108407""",Premier Sedan,Sikanderpur,Inderlok,2.7,16.2,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,414.0,9.01,0.0,0.0,Uber Wallet,-1
2024-06-30,20:46:10,"""CNR6813118""",Completed,"""CID7974463""",Go Mini,Panipat,Delhi Gate,10.6,25.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,589.0,34.88,4.6,4.4,UPI,-1
2024-03-24,10:58:09,"""CNR5853903""",Cancelled by Driver,"""CID7547302""",Auto,Saidulajab,Cyber Hub,6.7,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-28,22:25:05,"""CNR4008638""",Cancelled by Customer,"""CID6277940""",Auto,Lok Kalyan Marg,Ramesh Nagar,15.7,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-31,17:20:59,"""CNR2355935""",Completed,"""CID3030248""",Go Mini,Ramesh Nagar,Meerut,11.7,22.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,998.0,16.84,4.4,4.6,Uber Wallet,-1
2024-10-01,19:14:46,"""CNR1772242""",Completed,"""CID5654275""",Go Mini,Civil Lines Gurgaon,Sultanpur,14.1,15.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,164.0,13.7,4.3,4.6,UPI,-1
2024-09-19,08:12:06,"""CNR1408387""",Completed,"""CID7137042""",Auto,Madipur,Panipat,14.6,41.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,449.0,31.27,4.2,4.6,Credit Card,-1
2024-09-15,07:33:04,"""CNR9156336""",Completed,"""CID3323795""",Auto,Mehrauli,Golf Course Road,13.4,26.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,665.0,47.5,5.0,4.6,Cash,-1
2024-09-13,08:55:15,"""CNR4640613""",Completed,"""CID3315860""",Auto,Kanhaiya Nagar,Govindpuri,9.4,15.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,927.0,37.3,3.7,4.9,Credit Card,-1
2024-11-30,16:02:53,"""CNR2117972""",Completed,"""CID3050206""",Auto,Mansarovar Park,Rohini East,11.7,27.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1289.0,17.39,4.9,4.3,Debit Card,-1
2024-07-23,17:38:27,"""CNR3515167""",Completed,"""CID8912273""",Go Mini,Moolchand,Paharganj,13.3,37.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,332.0,35.4,3.1,4.2,Cash,-1
2024-06-24,09:55:14,"""CNR1445441""",Completed,"""CID6052284""",Auto,Noida Sector 62,Peeragarhi,11.6,43.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,54.0,32.05,4.1,4.3,UPI,-1
2024-07-02,10:31:01,"""CNR9013796""",Cancelled by Driver,"""CID2767783""",Auto,Vidhan Sabha,Greater Noida,3.2,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-29,14:04:40,"""CNR2247090""",Completed,"""CID5141792""",Go Mini,Nirman Vihar,Old Gurgaon,4.8,24.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,380.0,11.71,4.2,4.2,Cash,-1
2024-04-19,07:57:51,"""CNR9157302""",Completed,"""CID7273968""",Go Mini,Malviya Nagar,Rajouri Garden,5.0,33.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,559.0,9.33,5.0,3.8,Cash,-1
2024-05-22,20:11:26,"""CNR4429135""",Completed,"""CID8934319""",Auto,Jahangirpuri,Nehru Place,10.1,15.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,287.0,21.93,4.3,4.6,Cash,-1
2024-07-24,15:47:40,"""CNR6096182""",Completed,"""CID4946663""",Premier Sedan,Sadar Bazar Gurgaon,IGNOU Road,2.3,16.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,783.0,14.27,4.4,5.0,Credit Card,-1
2024-11-26,21:02:48,"""CNR8669137""",Cancelled by Driver,"""CID7327229""",Go Sedan,Huda City Centre,Lal Quila,4.2,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-05-23,07:47:10,"""CNR2761818""",Completed,"""CID2607915""",Go Mini,Ghitorni,Preet Vihar,2.6,42.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,281.0,36.04,4.2,5.0,UPI,-1
2024-03-31,22:37:38,"""CNR1314556""",Completed,"""CID4630030""",Go Sedan,Gurgaon Railway Station,Subhash Nagar,8.6,15.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,907.0,8.01,4.5,4.6,UPI,-1
2024-04-28,22:45:17,"""CNR5804356""",Completed,"""CID4625698""",Go Mini,Nawada,Chhatarpur,9.2,32.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,216.0,14.09,3.8,3.9,Cash,-1
2024-05-14,06:59:13,"""CNR7259358""",Cancelled by Customer,"""CID6353091""",Go Mini,Subhash Chowk,Cyber Hub,19.1,0.0,1.0,Driver asked to cancel,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-03,14:18:41,"""CNR6049475""",Cancelled by Driver,"""CID2108447""",Go Mini,Udyog Bhawan,Saket A Block,7.3,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-29,10:38:57,"""CNR4712257""",Completed,"""CID3074258""",eBike,Civil Lines Gurgaon,Mansarovar Park,12.3,42.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,575.0,15.15,3.3,4.3,Cash,-1
2024-01-20,15:14:37,"""CNR1790612""",Completed,"""CID8096536""",Premier Sedan,Vasant Kunj,Chirag Delhi,2.2,29.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,551.0,27.92,4.7,4.7,UPI,-1
2024-10-31,03:48:13,"""CNR9146857""",Completed,"""CID4316722""",Go Mini,Dwarka Sector 21,Ardee City,2.5,26.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,194.0,2.68,4.3,4.9,Cash,-1
2024-01-26,13:57:22,"""CNR1035974""",Completed,"""CID7303026""",Go Mini,Mayur Vihar,Samaypur Badli,13.4,30.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,3011.0,20.44,4.6,4.4,Uber Wallet,-1
2024-03-30,14:33:58,"""CNR8353614""",Completed,"""CID3097122""",Auto,Akshardham,Rohini,12.4,15.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,557.0,35.32,4.9,4.9,Debit Card,-1
2024-10-24,15:08:55,"""CNR3054870""",Completed,"""CID7914061""",Premier Sedan,Preet Vihar,Saket,13.4,37.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,526.0,37.43,4.3,4.9,Debit Card,-1
2024-06-21,07:01:12,"""CNR8684093""",Completed,"""CID4283856""",Auto,Sadar Bazar Gurgaon,Moolchand,4.0,43.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,344.0,24.73,4.5,4.5,Credit Card,-1
2024-05-15,19:52:59,"""CNR8176925""",Cancelled by Driver,"""CID8741967""",Go Mini,Kashmere Gate ISBT,Shivaji Park,5.3,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-11-01,09:30:08,"""CNR2696269""",Completed,"""CID8665147""",Go Sedan,Udyog Vihar,Nirman Vihar,4.6,23.2,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,284.0,3.01,3.9,3.9,Cash,-1
2024-05-18,00:47:00,"""CNR4309033""",Completed,"""CID3487658""",Bike,Noida Sector 18,Aya Nagar,8.3,31.9,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,782.0,49.31,4.6,4.6,Cash,-1
2024-04-15,18:46:48,"""CNR9685370""",Completed,"""CID3247866""",Auto,Inderlok,Chirag Delhi,4.4,43.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,504.0,36.42,3.9,4.9,UPI,-1
2024-01-10,00:06:44,"""CNR1673050""",Completed,"""CID9551448""",Auto,Mayur Vihar,Azadpur,3.3,22.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,89.0,16.56,3.7,4.9,Cash,-1
2024-10-24,20:29:07,"""CNR4217886""",Completed,"""CID3703479""",Auto,Anand Vihar ISBT,Lajpat Nagar,9.9,37.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,923.0,48.07,4.7,4.6,UPI,-1
2024-03-20,01:46:49,"""CNR6109615""",Cancelled by Customer,"""CID8555481""",Bike,Khan Market,Udyog Vihar,7.6,0.0,1.0,Wrong Address,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-15,18:31:06,"""CNR1816902""",Completed,"""CID6135681""",Go Sedan,Pragati Maidan,Noida Sector 18,13.0,17.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,235.0,6.83,4.8,4.2,Debit Card,-1
2024-04-18,18:12:26,"""CNR7264471""",Completed,"""CID1402376""",Go Sedan,Sarojini Nagar,Greater Kailash,11.6,37.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,483.0,2.66,4.2,4.1,UPI,-1
2024-04-15,12:00:39,"""CNR5882139""",Cancelled by Driver,"""CID8082672""",Bike,India Gate,Anand Vihar ISBT,10.3,0.0,0.0,Desconocido,1.0,More than permitted people in there,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-12-16,19:32:58,"""CNR1339910""",No Driver Found,"""CID8119593""",Bike,DLF Phase 3,Hauz Khas,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-16,10:23:03,"""CNR8436580""",Completed,"""CID1068130""",Auto,Sadar Bazar Gurgaon,Indirapuram,8.7,34.1,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,272.0,21.24,4.0,4.6,Cash,-1
2024-02-15,19:09:30,"""CNR8299064""",Completed,"""CID7328002""",Bike,Karol Bagh,Khan Market,8.9,19.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,411.0,10.2,4.2,4.9,Uber Wallet,-1
2024-05-10,07:56:48,"""CNR8178849""",Cancelled by Driver,"""CID5688423""",Premier Sedan,Saidulajab,Kaushambi,5.9,0.0,0.0,Desconocido,1.0,Customer related issue,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-10-05,00:56:35,"""CNR2893219""",Completed,"""CID3979343""",Bike,Moti Nagar,Vishwavidyalaya,12.5,44.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,985.0,37.71,3.5,4.6,Uber Wallet,-1
2024-09-16,20:56:54,"""CNR7875594""",No Driver Found,"""CID7232517""",Auto,Tilak Nagar,Basai Dhankot,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-11,19:48:15,"""CNR7243892""",Completed,"""CID8729903""",Auto,Satguru Ram Singh Marg,Vinobapuri,13.9,29.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,710.0,18.65,3.8,4.4,Debit Card,-1
2024-03-04,08:15:31,"""CNR5406061""",Cancelled by Driver,"""CID7565728""",Go Mini,Faridabad Sector 15,Manesar,10.4,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-01-26,08:53:08,"""CNR5231756""",Incomplete,"""CID3801124""",Auto,Lal Quila,Bahadurgarh,2.4,10.5,0.0,Desconocido,0.0,Desconocido,1.0,Other Issue,222.0,3.9,0.0,0.0,Debit Card,-1
2024-10-29,14:29:24,"""CNR2254797""",Completed,"""CID5148996""",Auto,Vidhan Sabha,India Gate,10.8,30.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,258.0,8.91,4.4,4.2,UPI,-1
2024-08-23,06:09:24,"""CNR8833601""",Cancelled by Driver,"""CID6707694""",Auto,Rajiv Chowk,Nawada,6.8,0.0,0.0,Desconocido,1.0,Personal & Car related issues,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-03-13,19:26:50,"""CNR7567491""",No Driver Found,"""CID7309313""",Go Sedan,Rithala,Bhiwadi,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-06-01,11:53:58,"""CNR5743573""",Cancelled by Customer,"""CID6468321""",Go Sedan,Anand Vihar ISBT,Kherki Daula Toll,18.2,0.0,1.0,Driver is not moving towards pickup location,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-07-10,08:26:37,"""CNR2739123""",Completed,"""CID8966431""",Auto,Paschim Vihar,Keshav Puram,13.0,36.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,323.0,19.45,4.2,4.0,UPI,-1
2024-03-12,18:37:11,"""CNR7688779""",Completed,"""CID1116691""",Auto,Shastri Nagar,Laxmi Nagar,13.9,20.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,655.0,21.74,4.5,4.2,Cash,-1
2024-03-02,17:28:37,"""CNR5095836""",Completed,"""CID5885696""",eBike,Barakhamba Road,Kirti Nagar,9.4,24.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,1147.0,2.87,3.9,4.7,UPI,-1
2024-06-06,11:56:19,"""CNR4388148""",Completed,"""CID4603926""",Premier Sedan,Govindpuri,Saidulajab,7.9,21.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,410.0,28.78,5.0,4.1,UPI,-1
2024-07-22,11:56:54,"""CNR5953539""",Completed,"""CID5193988""",Auto,IMT Manesar,Okhla,14.3,42.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,976.0,28.03,4.9,4.8,Credit Card,-1
2024-08-21,21:16:47,"""CNR2300958""",Completed,"""CID4253191""",Auto,Pitampura,Ashok Vihar,5.4,20.8,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,168.0,13.45,3.5,4.9,Uber Wallet,-1
2024-04-01,10:36:05,"""CNR2328423""",Completed,"""CID2274724""",Premier Sedan,DLF City Court,Dilshad Garden,7.8,18.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,298.0,28.35,4.5,3.2,UPI,-1
2024-06-28,11:28:09,"""CNR2462885""",Completed,"""CID9749698""",Bike,Kaushambi,Connaught Place,12.4,26.3,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,426.0,22.81,4.1,4.6,Cash,-1
2024-09-12,19:04:26,"""CNR3596862""",Completed,"""CID8607255""",Premier Sedan,New Delhi Railway Station,Sonipat,7.2,19.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,278.0,3.98,4.1,4.5,Cash,-1
2024-02-08,16:17:19,"""CNR8366713""",Completed,"""CID2981690""",Go Sedan,Peeragarhi,Kalkaji,14.7,42.4,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,214.0,16.92,3.6,4.2,Cash,-1
2024-10-05,21:31:59,"""CNR6524251""",Completed,"""CID2730814""",Premier Sedan,Pataudi Chowk,Chirag Delhi,4.1,20.7,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,354.0,27.15,3.2,4.1,UPI,-1
2024-09-20,12:47:55,"""CNR1019239""",Completed,"""CID6298660""",Auto,Green Park,Gurgaon Sector 56,10.8,38.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,337.0,18.67,4.6,4.2,Cash,-1
2024-10-12,19:10:49,"""CNR9300459""",Completed,"""CID4046718""",Bike,Paschim Vihar,Mandi House,14.3,18.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,109.0,23.56,4.2,4.6,Cash,-1
2024-03-09,21:53:41,"""CNR5118383""",Cancelled by Driver,"""CID3553082""",Auto,Welcome,Green Park,10.8,0.0,0.0,Desconocido,1.0,The customer was coughing/sick,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-29,18:58:20,"""CNR3874743""",No Driver Found,"""CID3592862""",Bike,Saket A Block,Ghitorni Village,0.0,0.0,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,0.0,0.0,0.0,0.0,Desconocido,-1
2024-09-04,04:48:38,"""CNR9072111""",Completed,"""CID7667553""",eBike,Gurgaon Sector 29,Subhash Nagar,6.3,20.6,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,327.0,13.25,3.3,4.1,UPI,-1
2024-07-22,15:12:50,"""CNR2948891""",Completed,"""CID6842990""",Premier Sedan,Meerut,Hauz Rani,12.2,44.5,0.0,Desconocido,0.0,Desconocido,0.0,Desconocido,355.0,27.94,4.1,4.7,UPI,-1
